आम् , इदं कीदृशम् ?	ām , idaṃ kīdṛśam ?	sent.
"आम् , कुशलम् अस्मि."	"ām , kuśalam asmi."	sent.
आम्, गोपालःअ मम सहाध्यायी.	ām, gopālaḥa mama sahādhyāyī.	sent.
आम्, तत् सत्यम्	ām, tat satyam	expr.
आम् तानि आनीय भवत्याः कपाटिकायां स्थापितवान्	ām tāni ānīya bhavatyāḥ kapāṭikāyāṃ sthāpitavān	sent.
आम्, तानि फलानि पक्वानि.	ām, tāni phalāni pakvāni.	sent.
आम् वयं चेम्स्फोर्द् नगरे अमरिका-देशे वसामः न तु आङ्लदेशे	ām vayaṃ cemsphord nagare amarikā-deśe vasāmaḥ na tu āṅladeśe	sent.
आम् , सर्वे कुशलिनः	ām , sarve kuśalinaḥ	sentence
आम्, सर्वं कुशलम्	ām, sarvaṃ kuśalam	sent.
आरक्षणं नास्ति	ārakṣaṇaṃ nāsti	sent.
आरात्रि वृष्टिः आसीत्	ārātri vṛṣṭiḥ āsīt	sent.
आरोग्यार्थं प्रतिदिनं प्रातः किञ्चित् कालम् आतपे तिष्टतु	ārogyārthaṃ pratidinaṃ prātaḥ kiñcit kālam ātape tiṣṭatu	sent.
आरोग्यं तावत् सम्यक् नास्ति	ārogyaṃ tāvat samyak nāsti	sent.
आरोग्यं त्वरितं भूयात्	ārogyaṃ tvaritaṃ bhūyāt	sent.
आरोग्यं निर्लक्ष्य मा पठतु	ārogyaṃ nirlakṣya mā paṭhatu	sent.
आर्चत्	ārcat	imperfect
आर्च्छत्	ārcchat	imperfect
आर्जत्	ārjat	imperfect
आर्थयत्	ārthayat	imperfect
आर्द्रवस्त्रं न धारयतु	ārdravastraṃ na dhārayatu	sent.
आर्य, भवान् कथम् अस्ति?	ārya, bhavān katham asti?	sent.
आर्ये, भवती कथम् अस्ति?	ārye, bhavatī katham asti?	sent.
आलम्बिन्	ālambin	suffix
आलसः तम् अनिन्दत्	ālasaḥ tam anindat	sent.
आलस्यात् कालं क्षिपति	ālasyāt kālaṃ kṣipati	expr.
आवश्यकं आसीत्, परन्तु भवान् मूल्यं अधिकं वदति	āvaśyakaṃ āsīt, parantu bhavān mūlyaṃ adhikaṃ vadati	sent.
आवश्यकं चेत् श्वः आनयामि	āvaśyakaṃ cet śvaḥ ānayāmi	sent.
आवश्यकं नासीत्	āvaśyakaṃ nāsīt	expr.
आशां धरामि	āśāṃ dharāmi	phrase
आसनपट्टीं बधान	āsanapaṭṭīṃ badhāna	sent.
आसन्दस्य चत्वारः पादाः सन्ति	āsandasya catvāraḥ pādāḥ santi	sent.
आं भोः	āṃ bhoḥ	sent.
इच्छतु	icchatu	imperative
इड्ली न लभ्यते	iḍlī na labhyate	sent.
इति प्रतिभाति	iti pratibhāti	sent.
इति प्रतिभाति मे मनसि	iti pratibhāti me manasi	sent.
इति साधुः	iti sādhuḥ	sent.
इतोऽपि यथेष्टं समयः अस्ति	ito pi yatheṣṭaṃ samayaḥ asti	sent.
इतोऽपि समयः अस्ति किल?	ito pi samayaḥ asti kila?	sent.
इतः आगच्छ	itaḥ āgaccha	sent.
इतः केवलं दशनिमेषाणां गमनम्	itaḥ kevalaṃ daśanimeṣāṇāṃ gamanam	sent.
इतः गच्छतु	itaḥ gacchatu	sent.
इतः परं एवं न कर्तव्यम्	itaḥ paraṃ evaṃ na kartavyam	sent.
इदमिदानीं भोजनं समाप्तम्	idamidānīṃ bhojanaṃ samāptam	sent.
इदम् अतीव अधिकम्	idam atīva adhikam	sent.
इदम् आसनम्	idam āsanam	phrase
इदम् आसनम् अलङ्करोतु भवान्	idam āsanam alaṅkarotu bhavān	sent
इदम् क्षीरम्	idam kṣīram	sent.
इदम् गृहम् तदीयम्	idam gṛham tadīyam	sentence
इदम् गृहं सुन्दरम्	idam gṛhaṃ sundaram	sent.
इदम् घटिकायन्त्रम् पुरातनम् किम्?	idam ghaṭikāyantram purātanam kim?	sent.
इदम् घटिकायन्त्रं पुरातनम्	idam ghaṭikāyantraṃ purātanam	sent.
इदम् न मदीयम्	idam na madīyam	sentence
इदम् फलं मधुरम्	idam phalaṃ madhuram	sent.
इदम् मम नास्ति	idam mama nāsti	sent.
इदम् लेखनी तदीया.	idam lekhanī tadīyā.	sentence
इदम् वस्त्रम् न मदीयम्	idam vastram na madīyam	sentence
इदानीन्तन बालास्तु!	idānīntana bālāstu!	sent.
इदानीमेव प्राप्तवान्	idānīmeva prāptavān	sent.
इदानीम् अपि निद्रा न आगता वा?	idānīm api nidrā na āgatā vā?	sent.
इदानीम् अपि स्नानं न कृतम्?	idānīm api snānaṃ na kṛtam?	sent.
इदानीम् भवान् इत्थं वदति किम् ?	idānīm bhavān itthaṃ vadati kim ?	sent.
इदानीं आगन्तुं न शक्यते	idānīṃ āgantuṃ na śakyate	sent.
इदानीं एव एकं यानं गतम्	idānīṃ eva ekaṃ yānaṃ gatam	sent.
इदानीं एव वा?	idānīṃ eva vā?	sent.
इदानीं कक्ष्या अस्ति वा?	idānīṃ kakṣyā asti vā?	sent.
इदानीं किम् ?	idānīṃ kim ?	sent.
इदानीं किम् कुर्मः ?	idānīṃ kim kurmaḥ ?	sent.
इदानीं कुत्र उद्योगः?	idānīṃ kutra udyogaḥ?	sent.
इदानीं कुत्र वासः?	idānīṃ kutra vāsaḥ?	sent.
इदानीं गत्वा किञ्चित् पठतु	idānīṃ gatvā kiñcit paṭhatu	sent.
इदानीं दशाधिक-नववादनम् अभवत्	idānīṃ daśādhika-navavādanam abhavat	sent.
इदानीं भवतः समयावकाशः अस्ति वा?	idānīṃ bhavataḥ samayāvakāśaḥ asti vā?	sent.
इदानीं मया अपि अन्यत्र गन्तव्यम्	idānīṃ mayā api anyatra gantavyam	sent.
इदानीं मया त्वरणीयम्	idānīṃ mayā tvaraṇīyam	sent.
इदानीं मास्तु, अनन्तरं आगच्छामि	idānīṃ māstu, anantaraṃ āgacchāmi	sent.
इदानीं मास्तु, अनन्तरं ददामि	idānīṃ māstu, anantaraṃ dadāmi	sent.
इदानीं यथार्थः समयः कः?	idānīṃ yathārthaḥ samayaḥ kaḥ?	sent.
इदानीं वा, समयः नास्ति भोः	idānīṃ vā, samayaḥ nāsti bhoḥ	sent.
इदानीं सप्तवादनम् । तां जागरयतु	idānīṃ saptavādanam | tāṃ jāgarayatu	sent.
इदानीं समयः अतीतः	idānīṃ samayaḥ atītaḥ	sent.
इदानीं सर्वत्र समाना किल?	idānīṃ sarvatra samānā kila?	sent.
इदं पुस्तकं पटले स्थापय	idaṃ pustakaṃ paṭale sthāpaya	sent.
इदं फलम् मदीयम्	idaṃ phalam madīyam	sent.
इदं भोजनं न स्पृश्यमानम्	idaṃ bhojanaṃ na spṛśyamānam	sent.
इदं मम नूतनं वाहनम्	idaṃ mama nūtanaṃ vāhanam	sent.
इमानि अपि पुरातनानि.	imāni api purātanāni.	sent.
इमानि कानि?	imāni kāni?	sent.
इमानि पीठानिपुरातनानि किम्?	imāni pīṭhānipurātanāni kim?	sent.
इमां कुत्र क्रीतवती?	imāṃ kutra krītavatī?	sent.
इमां सूचनाफलके स्थापयतु	imāṃ sūcanāphalake sthāpayatu	sent.
इमी उत्तमाः माणवकाः न.	imī uttamāḥ māṇavakāḥ na.	sent.
इमे बालकाः अस्माकम् माणवकाः.	ime bālakāḥ asmākam māṇavakāḥ.	sent.
इमौ द्वौ अपि मम छात्रौ.	imau dvau api mama chātrau.	sent.
इमं पार्श्वम् आगच्छ	imaṃ pārśvam āgaccha	sent.
इयं बृहती भोजनशाला	iyaṃ bṛhatī bhojanaśālā	sent.
इयं मम भगिनी	iyaṃ mama bhaginī	sentence
इयं माला न मदीया	iyaṃ mālā na madīyā	sent.
इयं लेखनी कस्य?	iyaṃ lekhanī kasya?	sent.
इयं लेखनी कस्याः?	iyaṃ lekhanī kasyāḥ?	sent.
इयं लेखनी मदीया	iyaṃ lekhanī madīyā	sent.
उक्तं एव वदति सः	uktaṃ eva vadati saḥ	sent.
उक्तं न श्रुतवान् वा?	uktaṃ na śrutavān vā?	sent.
उच्चत्या उभावपि समानौ	uccatyā ubhāvapi samānau	sent.
उच्छैर्वद	ucchairvada	sent.
उत्तमम् आसीत्	uttamam āsīt	sent.
उत्तमः कल्पः	uttamaḥ kalpaḥ	phrase
उत्तमः कल्पः.	uttamaḥ kalpaḥ.	sent.
उत्तररामचरिते भवभूतिः विशिष्यते	uttararāmacarite bhavabhūtiḥ viśiṣyate	sent.
उत्तरं लेखिष्यामि इति उक्तवान् परन्तु अद्य पर्यन्तं किमपि नास्ति	uttaraṃ lekhiṣyāmi iti uktavān parantu adya paryantaṃ kimapi nāsti	sent.
उत्तिष्ठतु, भोजनं कुर्मः	uttiṣṭhatu, bhojanaṃ kurmaḥ	sent.
उत्पीठिकायाः उपरि स्थापयतु, पितामहः अनन्तरम् पास्यति	utpīṭhikāyāḥ upari sthāpayatu, pitāmahaḥ anantaram pāsyati	sent.
उत्साहः एव नास्ति भोः	utsāhaḥ eva nāsti bhoḥ	sent.
उपरि उपविश्य पाठं पठिष्यामि इति वदति	upari upaviśya pāṭhaṃ paṭhiṣyāmi iti vadati	sent.
उपविश	upaviśa	sent.
उपविशन्तु	upaviśantu	expr.
उपानद्भ्यां व्रजति	upānadbhyāṃ vrajati	sent.
उष्णवस्त्रं धारय	uṣṇavastraṃ dhāraya	sent.
ऋच्छतु	ṛcchatu	imperative
एकता तथा भिन्नता	ekatā tathā bhinnatā	phrase
एकदेशं गच्छ	ekadeśaṃ gaccha	sent.
एकपञ्चाशत् रुप्यकाणि स्वीकुर्वन्तु	ekapañcāśat rupyakāṇi  svīkurvantu	sent.
एकमपि चित्रं सम्यक् नास्ति	ekamapi citraṃ samyak nāsti	sent.
एकम् सत्, विप्राः बहुधा वदन्ति	ekam sat, viprāḥ bahudhā vadanti	sent.
एकवारं एव सर्वं वदतु भवती	ekavāraṃ eva sarvaṃ vadatu bhavatī	sent.
एकाकिनी गतवती किम् ?	ekākinī gatavatī kim ?	sent.
एकाकिनी न गच्छतु	ekākinī na gacchatu	sent.
एकाकी किमर्थम्? परिवारसमेतः गतवान्	ekākī kimartham? parivārasametaḥ gatavān	sent.
एकाकी गतवान् वा?	ekākī gatavān vā?	sent.
एकान्ते	ekānte	loc.
एकैकशः वदतु नाम	ekaikaśaḥ vadatu nāma	sent.
एकैकस्य पञ्चविंशतिपैसाः	ekaikasya pañcaviṃśatipaisāḥ	sent.
एकोऽपि न जानाति वा?	eko pi na jānāti vā?	sent.
